starting_year,student_id,Fall,Winter,Spring
2023,2022-2137,51.0,45.0,46.0
2023,2022-2138,67.0,60.0,67.0
2023,2022-2139,62.0,56.0,57.0
2023,2022-214,50.0,45.0,60.0
2023,2022-2140,60.0,,58.0
2023,2022-2141,76.0,75.0,71.0
2023,2022-2142,51.0,50.0,46.0
2023,2022-2143,63.0,62.0,74.0
2023,2022-2144,66.0,,61.0
2023,2022-2145,74.0,70.0,74.0
2023,2022-2146,83.0,73.0,78.0
2023,2022-2147,71.0,67.0,71.0
2023,2022-2148,84.0,78.0,95.0
2023,2022-2149,78.0,69.0,73.0
2023,2022-215,73.0,,86.0
2023,2022-2150,83.0,79.0,78.0
2023,2022-2151,47.0,38.0,42.0
2023,2022-2152,72.0,68.0,67.0
2023,2022-2153,67.0,59.0,81.0
2023,2022-2154,85.0,,80.0
2023,2022-2155,59.0,51.0,60.0
2023,2022-2156,72.0,65.0,67.0
2023,2022-2157,58.0,50.0,62.0
2023,2022-2158,86.0,83.0,81.0
2023,2022-2159,63.0,54.0,58.0
2023,2022-216,80.0,,75.0
2023,2022-2160,70.0,66.0,65.0
2023,2022-2161,58.0,55.0,53.0
2023,2022-2162,67.0,62.0,62.0
2023,2022-2163,64.0,57.0,59.0
2023,2022-2164,60.0,,62.0
2023,2022-2165,61.0,54.0,70.0
2023,2022-2166,57.0,54.0,52.0
2023,2022-2167,39.0,30.0,47.0
2023,2022-2168,55.0,46.0,50.0
2023,2022-2169,53.0,,66.0
2023,2022-217,70.0,62.0,65.0
2023,2022-2170,59.0,55.0,63.0
2023,2022-2171,73.0,,81.0
2023,2022-2172,87.0,81.0,82.0
2023,2022-2173,67.0,57.0,72.0
2023,2022-2174,71.0,65.0,66.0
2023,2022-2175,59.0,57.0,72.0
2023,2022-2176,57.0,54.0,63.0
2023,2022-2177,87.0,78.0,82.0
2023,2022-2178,65.0,58.0,78.0
2023,2022-2179,71.0,64.0,70.0
2023,2022-218,57.0,51.0,52.0
2023,2022-2180,74.0,69.0,83.0
2023,2022-2181,76.0,67.0,85.0
2023,2022-2182,62.0,,57.0
2023,2022-2183,75.0,73.0,70.0
2023,2022-2184,47.0,,56.0
2023,2022-2185,64.0,56.0,73.0
2023,2022-2186,79.0,70.0,78.0
2023,2022-2187,77.0,69.0,72.0
2023,2022-2188,84.0,82.0,92.0
2023,2022-2189,86.0,83.0,81.0
2023,2022-219,60.0,54.0,55.0
2023,2022-2190,67.0,64.0,62.0
2023,2022-2191,66.0,,65.0
2023,2022-2192,50.0,,45.0
2023,2022-2193,75.0,70.0,86.0
2023,2022-2194,65.0,56.0,60.0
2023,2022-2195,71.0,,66.0
2023,2022-2196,86.0,82.0,90.0
2023,2022-2197,66.0,60.0,69.0
2023,2022-2198,72.0,71.0,67.0
2023,2022-2199,60.0,,55.0
2023,2022-22,60.0,50.0,55.0
2023,2022-220,51.0,47.0,46.0
2023,2022-2200,72.0,70.0,67.0
2023,2022-2201,72.0,62.0,67.0
2023,2022-2202,53.0,48.0,58.0
2023,2022-2203,72.0,62.0,67.0
2023,2022-2204,59.0,56.0,69.0
2023,2022-2205,62.0,53.0,57.0
2023,2022-2206,78.0,77.0,92.0
2023,2022-2207,77.0,68.0,73.0
2023,2022-2208,39.0,32.0,42.0
2023,2022-2209,65.0,64.0,60.0
2023,2022-221,75.0,66.0,83.0
2023,2022-2210,62.0,,62.0
2023,2022-2211,68.0,59.0,64.0
2023,2022-2212,60.0,58.0,63.0
2023,2022-2213,68.0,,63.0
2023,2022-2214,68.0,66.0,63.0
2023,2022-2215,72.0,62.0,68.0
2023,2022-2216,70.0,64.0,65.0
2023,2022-2217,57.0,53.0,55.0
2023,2022-2218,85.0,80.0,80.0
2023,2022-2219,77.0,,72.0
2023,2022-222,73.0,66.0,71.0
2023,2022-2220,79.0,75.0,74.0
2023,2022-2221,72.0,64.0,81.0
2023,2022-2222,74.0,70.0,78.0
2023,2022-2223,64.0,63.0,68.0
2023,2022-2224,69.0,65.0,64.0
2023,2022-2225,76.0,68.0,89.0
2023,2022-2226,69.0,,64.0
2023,2022-2227,73.0,71.0,68.0
2023,2022-2228,71.0,,82.0
2023,2022-2229,86.0,83.0,81.0
2023,2022-223,57.0,,52.0
2023,2022-2230,57.0,51.0,67.0
2023,2022-2231,75.0,69.0,70.0
2023,2022-2232,79.0,72.0,89.0
2023,2022-2233,68.0,63.0,63.0
2023,2022-2234,57.0,53.0,52.0
2023,2022-2235,51.0,,46.0
2023,2022-2236,75.0,68.0,70.0
2023,2022-2237,81.0,75.0,76.0
2023,2022-2238,59.0,54.0,54.0
2023,2022-2239,88.0,84.0,92.0
2023,2022-224,56.0,52.0,51.0
2023,2022-2240,83.0,81.0,96.0
2023,2022-2241,56.0,52.0,70.0
2023,2022-2242,65.0,57.0,60.0
2023,2022-2243,63.0,62.0,58.0
2023,2022-2244,58.0,56.0,71.0
2023,2022-2245,71.0,63.0,71.0
2023,2022-2246,48.0,44.0,43.0
2023,2022-2247,70.0,61.0,74.0
2023,2022-2248,65.0,63.0,60.0
2023,2022-2249,65.0,60.0,60.0
2023,2022-225,57.0,56.0,61.0
2023,2022-2250,80.0,78.0,75.0
2023,2022-2251,70.0,65.0,83.0
2023,2022-2252,55.0,54.0,50.0
2023,2022-2253,72.0,,81.0
2023,2022-2254,65.0,64.0,60.0
2023,2022-2255,75.0,65.0,71.0
2023,2022-2256,71.0,64.0,77.0
2023,2022-2257,78.0,68.0,82.0
2023,2022-2258,78.0,76.0,73.0
2023,2022-2259,57.0,55.0,54.0
2023,2022-226,59.0,57.0,55.0
2023,2022-2260,67.0,58.0,62.0
2023,2022-2261,64.0,61.0,61.0
2023,2022-2262,62.0,55.0,73.0
2023,2022-2263,68.0,64.0,63.0
2023,2022-2264,73.0,,80.0
2023,2022-2265,68.0,63.0,63.0
2023,2022-2266,69.0,61.0,64.0
2023,2022-2267,82.0,,77.0
2023,2022-2268,47.0,,61.0
2023,2022-2269,77.0,70.0,72.0
2023,2022-227,69.0,67.0,64.0
2023,2022-2270,75.0,,70.0
2023,2022-2271,63.0,62.0,58.0
2023,2022-2272,77.0,71.0,72.0
2023,2022-2273,77.0,,89.0
2023,2022-2274,72.0,62.0,68.0
2023,2022-2275,73.0,,68.0
2023,2022-2276,78.0,73.0,73.0
2023,2022-2277,65.0,64.0,78.0
2023,2022-2278,62.0,53.0,57.0
2023,2022-2279,63.0,59.0,58.0
2023,2022-228,81.0,80.0,94.0
2023,2022-2280,76.0,73.0,76.0
2023,2022-2281,75.0,71.0,88.0
2023,2022-2282,70.0,67.0,65.0
2023,2022-2283,69.0,65.0,81.0
2023,2022-2284,61.0,60.0,56.0
2023,2022-2285,64.0,57.0,77.0
2023,2022-2286,65.0,63.0,64.0
2023,2022-2287,59.0,49.0,63.0
2023,2022-2288,62.0,53.0,76.0
2023,2022-2289,75.0,,81.0
2023,2022-229,59.0,,54.0
2023,2022-2290,58.0,,55.0
2023,2022-2291,82.0,76.0,94.0
2023,2022-2292,69.0,66.0,72.0
2023,2022-2293,52.0,43.0,63.0
2023,2022-2294,82.0,,77.0
2023,2022-2295,58.0,55.0,62.0
2023,2022-2296,69.0,66.0,64.0
2023,2022-2297,97.0,,92.0
2023,2022-2298,73.0,67.0,68.0
2023,2022-2299,64.0,55.0,59.0
2023,2022-23,71.0,63.0,70.0
2023,2022-230,54.0,47.0,52.0
2023,2022-2300,63.0,62.0,58.0
2023,2022-2301,91.0,84.0,94.0
2023,2022-2302,70.0,60.0,65.0
2023,2022-2303,75.0,73.0,79.0
2023,2022-2304,59.0,50.0,71.0
2023,2022-2305,71.0,69.0,66.0
2023,2022-2306,66.0,61.0,61.0
2023,2022-2307,56.0,52.0,57.0
2023,2022-2308,73.0,,80.0
2023,2022-2309,73.0,69.0,68.0
2023,2022-231,70.0,,84.0
2023,2022-2310,68.0,59.0,63.0
2023,2022-2311,75.0,73.0,88.0
2023,2022-2312,76.0,68.0,71.0
2023,2022-2313,70.0,60.0,81.0
2023,2022-2314,73.0,,79.0
2023,2022-2315,67.0,60.0,62.0
2023,2022-2316,79.0,72.0,74.0
2023,2022-2317,85.0,,80.0
2023,2022-2318,52.0,,47.0
2023,2022-2319,68.0,60.0,63.0
2023,2022-232,83.0,,87.0
2023,2022-2320,52.0,48.0,54.0
2023,2022-2321,53.0,47.0,48.0
2023,2022-2322,87.0,80.0,82.0
2023,2022-2323,52.0,44.0,65.0
2023,2022-2324,59.0,53.0,54.0
2023,2022-2325,68.0,65.0,63.0
2023,2022-2326,80.0,75.0,86.0
2023,2022-2327,60.0,53.0,63.0
2023,2022-2328,49.0,44.0,47.0
2023,2022-2329,59.0,53.0,64.0
2023,2022-233,76.0,74.0,77.0
2023,2022-2330,63.0,59.0,58.0
2023,2022-2331,71.0,62.0,66.0
2023,2022-2332,74.0,67.0,77.0
2023,2022-2333,71.0,61.0,82.0
2023,2022-2334,63.0,,58.0
2023,2022-2335,63.0,53.0,59.0
2023,2022-2336,66.0,58.0,64.0
2023,2022-2337,75.0,68.0,70.0
2023,2022-2338,82.0,79.0,77.0
2023,2022-2339,64.0,,61.0
2023,2022-234,73.0,71.0,68.0
2023,2022-2340,79.0,72.0,74.0
2023,2022-2341,79.0,75.0,92.0
2023,2022-2342,75.0,65.0,78.0
2023,2022-2343,78.0,77.0,77.0
2023,2022-2344,56.0,48.0,51.0
2023,2022-2345,49.0,42.0,53.0
2023,2022-2346,66.0,63.0,61.0
2023,2022-2347,59.0,55.0,54.0
2023,2022-2348,78.0,76.0,84.0
2023,2022-2349,52.0,48.0,47.0
2023,2022-235,81.0,79.0,92.0
2023,2022-2350,67.0,62.0,62.0
2023,2022-2351,65.0,61.0,60.0
2023,2022-2352,71.0,69.0,66.0
2023,2022-2353,70.0,61.0,65.0
2023,2022-2354,78.0,,75.0
2023,2022-2355,64.0,59.0,63.0
2023,2022-2356,65.0,64.0,60.0
2023,2022-2357,69.0,60.0,65.0
2023,2022-2358,65.0,62.0,60.0
2023,2022-2359,68.0,60.0,63.0
2023,2022-236,66.0,56.0,67.0
2023,2022-2360,82.0,,77.0
2023,2022-2361,53.0,48.0,48.0
2023,2022-2362,69.0,,71.0
2023,2022-2363,83.0,76.0,96.0
2023,2022-2364,59.0,54.0,56.0
2023,2022-2365,84.0,80.0,96.0
2023,2022-2366,88.0,,83.0
2023,2022-2367,64.0,63.0,67.0
2023,2022-2368,77.0,75.0,77.0
2023,2022-2369,61.0,60.0,62.0
2023,2022-237,69.0,68.0,81.0
2023,2022-2370,100.0,,100.0
2023,2022-2371,48.0,42.0,43.0
2023,2022-2372,59.0,49.0,54.0
2023,2022-2373,69.0,68.0,64.0
2023,2022-2374,59.0,49.0,54.0
2023,2022-2375,73.0,69.0,68.0
2023,2022-2376,66.0,65.0,61.0
2023,2022-2377,65.0,59.0,70.0
2023,2022-2378,72.0,65.0,77.0
2023,2022-2379,75.0,65.0,70.0
2023,2022-238,76.0,69.0,71.0
2023,2022-2380,63.0,60.0,73.0
2023,2022-2381,65.0,60.0,78.0
2023,2022-2382,71.0,66.0,66.0
2023,2022-2383,77.0,,72.0
2023,2022-2384,79.0,72.0,74.0
2023,2022-2385,77.0,71.0,72.0
2023,2022-2386,57.0,56.0,52.0
2023,2022-2387,71.0,67.0,78.0
2023,2022-2388,65.0,,60.0
2023,2022-2389,66.0,63.0,61.0
2023,2022-239,79.0,,74.0
2023,2022-2390,82.0,80.0,82.0
2023,2022-2391,67.0,62.0,78.0
2023,2022-2392,67.0,62.0,62.0
2023,2022-2393,71.0,61.0,66.0
2023,2022-2394,64.0,55.0,60.0
2023,2022-2395,71.0,61.0,66.0
2023,2022-2396,74.0,65.0,69.0
2023,2022-2397,54.0,45.0,49.0
2023,2022-2398,73.0,69.0,72.0
2023,2022-2399,73.0,69.0,68.0
2023,2022-24,55.0,45.0,50.0
2023,2022-240,70.0,65.0,84.0
2023,2022-2400,54.0,44.0,60.0
2023,2022-2401,67.0,60.0,62.0
2023,2022-2402,55.0,,61.0
2023,2022-2403,64.0,,70.0
2023,2022-2404,57.0,50.0,52.0
2023,2022-2405,67.0,62.0,66.0
2023,2022-2406,67.0,64.0,71.0
2023,2022-2407,69.0,,73.0
2023,2022-2408,60.0,57.0,55.0
2023,2022-2409,66.0,65.0,61.0
2023,2022-241,66.0,65.0,77.0
2023,2022-2410,68.0,64.0,63.0
2023,2022-2411,63.0,54.0,76.0
2023,2022-2412,70.0,68.0,65.0
2023,2022-2413,76.0,,71.0
2023,2022-2414,65.0,62.0,70.0
2023,2022-2415,54.0,53.0,52.0
2023,2022-2416,58.0,48.0,53.0
2023,2022-2417,68.0,60.0,71.0
2023,2022-2418,62.0,,69.0
2023,2022-2419,79.0,74.0,89.0
2023,2022-242,82.0,,83.0
2023,2022-2420,54.0,51.0,58.0
2023,2022-2421,67.0,66.0,62.0
2023,2022-2422,71.0,65.0,66.0
2023,2022-2423,60.0,58.0,55.0
2023,2022-2424,84.0,78.0,79.0
2023,2022-2425,85.0,76.0,95.0
2023,2022-2426,63.0,56.0,68.0
2023,2022-2427,69.0,64.0,64.0
2023,2022-2428,77.0,69.0,88.0
2023,2022-2429,68.0,64.0,63.0
2023,2022-243,72.0,66.0,77.0
2023,2022-2430,50.0,45.0,47.0
2023,2022-2431,64.0,62.0,59.0
2023,2022-2432,72.0,66.0,67.0
2023,2022-2433,76.0,70.0,73.0
2023,2022-2434,69.0,63.0,64.0
2023,2022-2435,63.0,54.0,72.0
2023,2022-2436,68.0,60.0,69.0
2023,2022-2437,71.0,,66.0
2023,2022-2438,79.0,,81.0
2023,2022-2439,63.0,53.0,58.0
2023,2022-244,84.0,,92.0
2023,2022-2440,73.0,67.0,68.0
2023,2022-2441,30.0,,25.0
2023,2022-2442,66.0,56.0,73.0
2023,2022-2443,64.0,60.0,75.0
2023,2022-2444,88.0,86.0,100.0
2023,2022-2445,63.0,57.0,58.0
2023,2022-2446,93.0,92.0,95.0
2023,2022-2447,72.0,65.0,67.0
2023,2022-2448,67.0,57.0,62.0
2023,2022-2449,84.0,,81.0
2023,2022-245,76.0,69.0,80.0
2023,2022-2450,63.0,60.0,58.0
2023,2022-2451,65.0,60.0,60.0
2023,2022-2452,69.0,61.0,64.0
2023,2022-2453,69.0,,80.0
2023,2022-2454,68.0,65.0,63.0
2023,2022-2455,68.0,,71.0
2023,2022-2456,56.0,54.0,51.0
2023,2022-2457,59.0,58.0,57.0
2023,2022-2458,81.0,71.0,89.0
2023,2022-2459,71.0,62.0,66.0
2023,2022-246,72.0,71.0,67.0
2023,2022-2460,75.0,,88.0
2023,2022-2461,55.0,45.0,50.0
2023,2022-2462,63.0,57.0,63.0
2023,2022-2463,71.0,68.0,75.0
2023,2022-2464,70.0,63.0,65.0
2023,2022-2465,61.0,52.0,64.0
2023,2022-2466,50.0,44.0,52.0
2023,2022-2467,85.0,75.0,80.0
2023,2022-2468,62.0,56.0,63.0
2023,2022-2469,73.0,68.0,68.0
2023,2022-247,85.0,81.0,80.0
2023,2022-2470,72.0,69.0,67.0
2023,2022-2471,71.0,68.0,66.0
2023,2022-2472,47.0,44.0,42.0
2023,2022-2473,54.0,53.0,52.0
2023,2022-2474,80.0,76.0,75.0
2023,2022-2475,68.0,,63.0
2023,2022-2476,70.0,64.0,71.0
2023,2022-2477,76.0,71.0,86.0
2023,2022-2478,57.0,49.0,52.0
2023,2022-2479,64.0,56.0,70.0
2023,2022-248,53.0,43.0,50.0
2023,2022-2480,61.0,57.0,63.0
2023,2022-2481,59.0,53.0,54.0
2023,2022-2482,54.0,,49.0
2023,2022-2483,68.0,63.0,63.0
2023,2022-2484,60.0,54.0,62.0
2023,2022-2485,79.0,75.0,89.0
2023,2022-2486,73.0,63.0,68.0
2023,2022-2487,58.0,48.0,53.0
2023,2022-2488,81.0,75.0,89.0
2023,2022-2489,65.0,60.0,62.0
2023,2022-249,66.0,65.0,77.0
2023,2022-2490,47.0,44.0,48.0
2023,2022-2491,66.0,,61.0
2023,2022-2492,57.0,,52.0
2023,2022-2493,82.0,80.0,80.0
2023,2022-2494,68.0,61.0,63.0
2023,2022-2495,50.0,43.0,45.0
2023,2022-2496,71.0,70.0,78.0
2023,2022-2497,45.0,37.0,48.0
2023,2022-2498,62.0,60.0,57.0
2023,2022-2499,76.0,,75.0
2023,2022-25,61.0,58.0,65.0
2023,2022-250,70.0,64.0,65.0
2023,2022-2500,58.0,48.0,53.0
2023,2022-2501,73.0,64.0,68.0
2023,2022-2502,69.0,67.0,65.0
2023,2022-2503,69.0,63.0,74.0
2023,2022-2504,86.0,,87.0
2023,2022-2505,87.0,,82.0
2023,2022-2506,69.0,68.0,79.0
2023,2022-2507,70.0,68.0,75.0
2023,2022-2508,73.0,69.0,68.0
2023,2022-2509,61.0,,56.0
2023,2022-251,73.0,70.0,68.0
2023,2022-2510,50.0,46.0,47.0
2023,2022-2511,73.0,63.0,68.0
2023,2022-2512,83.0,76.0,97.0
2023,2022-2513,81.0,79.0,80.0
2023,2022-2514,78.0,69.0,75.0
2023,2022-2515,69.0,64.0,80.0
2023,2022-2516,45.0,44.0,58.0
2023,2022-2517,59.0,52.0,57.0
2023,2022-2518,62.0,58.0,57.0
2023,2022-2519,73.0,,68.0
2023,2022-252,73.0,72.0,68.0
2023,2022-2520,57.0,53.0,52.0
2023,2022-2521,74.0,69.0,69.0
2023,2022-2522,51.0,,60.0
2023,2022-2523,62.0,,57.0
2023,2022-2524,88.0,79.0,89.0
2023,2022-2525,69.0,66.0,64.0
2023,2022-2526,78.0,73.0,84.0
2023,2022-2527,88.0,82.0,94.0
2023,2022-2528,65.0,55.0,68.0
2023,2022-2529,69.0,,64.0
2023,2022-253,90.0,81.0,85.0
2023,2022-2530,62.0,55.0,57.0
2023,2022-2531,85.0,81.0,80.0
2023,2022-2532,62.0,58.0,64.0
2023,2022-2533,71.0,70.0,66.0
2023,2022-2534,60.0,58.0,55.0
2023,2022-2535,79.0,,74.0
2023,2022-2536,61.0,51.0,64.0
2023,2022-2537,79.0,73.0,88.0
2023,2022-2538,68.0,65.0,63.0
2023,2022-2539,60.0,52.0,71.0
2023,2022-254,76.0,69.0,76.0
2023,2022-2540,64.0,,74.0
2023,2022-2541,70.0,60.0,78.0
2023,2022-2542,61.0,52.0,59.0
2023,2022-2543,75.0,65.0,73.0
2023,2022-2544,79.0,77.0,74.0
2023,2022-2545,70.0,63.0,65.0
2023,2022-2546,76.0,70.0,71.0
2023,2022-2547,71.0,70.0,66.0
2023,2022-2548,62.0,53.0,57.0
2023,2022-2549,76.0,70.0,88.0
2023,2022-255,59.0,51.0,59.0
2023,2022-2550,74.0,67.0,69.0
2023,2022-2551,69.0,62.0,64.0
2023,2022-2552,81.0,80.0,92.0
2023,2022-2553,78.0,76.0,80.0
2023,2022-2554,68.0,,63.0
2023,2022-2555,52.0,47.0,47.0
2023,2022-2556,85.0,82.0,80.0
2023,2022-2557,70.0,64.0,76.0
2023,2022-2558,71.0,64.0,76.0
2023,2022-2559,92.0,83.0,92.0
2023,2022-256,66.0,,61.0
2023,2022-2560,85.0,77.0,85.0
2023,2022-2561,71.0,63.0,80.0
2023,2022-2562,61.0,,56.0
2023,2022-2563,56.0,,51.0
2023,2022-2564,80.0,77.0,75.0
2023,2022-2565,64.0,61.0,59.0
2023,2022-2566,51.0,41.0,55.0
2023,2022-2567,59.0,51.0,65.0
2023,2022-2568,69.0,62.0,74.0
2023,2022-2569,92.0,82.0,87.0
2023,2022-257,71.0,68.0,66.0
2023,2022-2570,68.0,67.0,73.0
2023,2022-2571,70.0,,65.0
2023,2022-2572,72.0,70.0,78.0
2023,2022-2573,70.0,64.0,77.0
2023,2022-2574,80.0,75.0,75.0
2023,2022-2575,66.0,62.0,73.0
2023,2022-2576,69.0,59.0,64.0
2023,2022-2577,67.0,65.0,62.0
2023,2022-2578,81.0,76.0,76.0
2023,2022-2579,77.0,68.0,76.0
2023,2022-258,80.0,70.0,90.0
2023,2022-2580,82.0,77.0,77.0
2023,2022-2581,65.0,,75.0
2023,2022-2582,67.0,62.0,63.0
2023,2022-2583,62.0,55.0,62.0
2023,2022-2584,67.0,64.0,62.0
2023,2022-2585,83.0,75.0,78.0
2023,2022-2586,87.0,85.0,100.0
2023,2022-2587,65.0,61.0,76.0
2023,2022-2588,60.0,52.0,55.0
2023,2022-2589,64.0,54.0,59.0
2023,2022-259,79.0,77.0,74.0
2023,2022-2590,75.0,69.0,82.0
2023,2022-2591,61.0,,58.0
2023,2022-2592,71.0,,66.0
2023,2022-2593,81.0,78.0,81.0
2023,2022-2594,87.0,84.0,82.0
2023,2022-2595,83.0,,78.0
2023,2022-2596,76.0,67.0,84.0
2023,2022-2597,73.0,64.0,68.0
2023,2022-2598,71.0,62.0,71.0
2023,2022-2599,69.0,63.0,64.0
2023,2022-26,75.0,70.0,87.0
2023,2022-260,72.0,64.0,86.0
2023,2022-2600,75.0,67.0,70.0
2023,2022-2601,86.0,,90.0
2023,2022-2602,66.0,58.0,61.0
2023,2022-2603,75.0,70.0,82.0
2023,2022-2604,66.0,65.0,61.0
2023,2022-2605,86.0,84.0,81.0
2023,2022-2606,66.0,65.0,69.0
2023,2022-2607,74.0,68.0,69.0
2023,2022-2608,65.0,64.0,75.0
2023,2022-2609,62.0,53.0,65.0
2023,2022-261,57.0,54.0,52.0
2023,2022-2610,66.0,59.0,61.0
2023,2022-2611,85.0,83.0,89.0
2023,2022-2612,58.0,,53.0
2023,2022-2613,61.0,55.0,56.0
2023,2022-2614,76.0,67.0,90.0
2023,2022-2615,83.0,74.0,78.0
2023,2022-2616,64.0,58.0,59.0
2023,2022-2617,59.0,49.0,71.0
2023,2022-2618,84.0,76.0,93.0
2023,2022-2619,72.0,64.0,67.0
2023,2022-262,55.0,46.0,51.0
2023,2022-2620,81.0,77.0,91.0
2023,2022-2621,78.0,69.0,77.0
2023,2022-2622,49.0,46.0,44.0
2023,2022-2623,63.0,56.0,58.0
2023,2022-2624,72.0,67.0,70.0
2023,2022-2625,79.0,74.0,84.0
2023,2022-2626,74.0,71.0,84.0
2023,2022-2627,86.0,,90.0
2023,2022-2628,79.0,,92.0
2023,2022-2629,86.0,81.0,81.0
2023,2022-263,65.0,61.0,60.0
2023,2022-2630,76.0,74.0,78.0
2023,2022-2631,76.0,68.0,75.0
2023,2022-2632,60.0,56.0,55.0
2023,2022-2633,88.0,79.0,96.0
2023,2022-2634,65.0,62.0,60.0
2023,2022-2635,60.0,,56.0
2023,2022-2636,73.0,68.0,68.0
2023,2022-2637,56.0,54.0,51.0
2023,2022-2638,83.0,,78.0
2023,2022-2639,51.0,46.0,47.0
2023,2022-264,71.0,70.0,72.0
2023,2022-2640,78.0,,73.0
2023,2022-2641,64.0,62.0,67.0
2023,2022-2642,62.0,61.0,57.0
2023,2022-2643,84.0,83.0,83.0
2023,2022-2644,74.0,73.0,82.0
2023,2022-2645,73.0,65.0,68.0
2023,2022-2646,77.0,72.0,82.0
2023,2022-2647,70.0,63.0,65.0
2023,2022-2648,73.0,70.0,71.0
2023,2022-2649,92.0,88.0,87.0
2023,2022-265,77.0,71.0,72.0
2023,2022-2650,71.0,68.0,82.0
2023,2022-2651,73.0,67.0,74.0
2023,2022-2652,66.0,64.0,61.0
2023,2022-2653,75.0,,70.0
2023,2022-2654,68.0,66.0,73.0
2023,2022-2655,79.0,72.0,74.0
2023,2022-2656,57.0,54.0,52.0
2023,2022-2657,66.0,56.0,61.0
2023,2022-2658,71.0,69.0,66.0
2023,2022-2659,75.0,73.0,82.0
2023,2022-266,59.0,,54.0
2023,2022-2660,66.0,62.0,75.0
2023,2022-2661,71.0,66.0,66.0
2023,2022-2662,79.0,76.0,90.0
2023,2022-2663,80.0,,75.0
2023,2022-2664,62.0,58.0,73.0
2023,2022-2665,54.0,48.0,59.0
2023,2022-2666,73.0,68.0,68.0
2023,2022-2667,64.0,56.0,67.0
2023,2022-2668,60.0,,67.0
2023,2022-2669,65.0,60.0,60.0
2023,2022-267,65.0,,69.0
2023,2022-2670,72.0,64.0,67.0
2023,2022-2671,83.0,81.0,78.0
2023,2022-2672,61.0,55.0,56.0
2023,2022-2673,53.0,,48.0
2023,2022-2674,63.0,54.0,71.0
2023,2022-2675,64.0,,70.0
2023,2022-2676,62.0,52.0,72.0
2023,2022-2677,66.0,61.0,61.0
2023,2022-2678,68.0,62.0,63.0
2023,2022-2679,64.0,62.0,78.0
2023,2022-268,60.0,54.0,59.0
2023,2022-2680,73.0,68.0,68.0
2023,2022-2681,70.0,63.0,76.0
2023,2022-2682,55.0,48.0,50.0
2023,2022-2683,53.0,47.0,48.0
2023,2022-2684,60.0,58.0,62.0
2023,2022-2685,83.0,78.0,78.0
2023,2022-2686,83.0,,78.0
2023,2022-2687,77.0,76.0,85.0
2023,2022-2688,60.0,50.0,60.0
2023,2022-2689,71.0,69.0,66.0
2023,2022-269,55.0,48.0,50.0
2023,2022-2690,49.0,42.0,44.0
2023,2022-2691,58.0,50.0,71.0
2023,2022-2692,76.0,67.0,71.0
2023,2022-2693,59.0,53.0,54.0
2023,2022-2694,64.0,,65.0
2023,2022-2695,65.0,58.0,60.0
2023,2022-2696,83.0,81.0,78.0
2023,2022-2697,70.0,66.0,84.0
2023,2022-2698,85.0,,80.0
2023,2022-2699,56.0,48.0,59.0
2023,2022-27,75.0,74.0,84.0
2023,2022-270,74.0,68.0,69.0
2023,2022-2700,62.0,,57.0
2023,2022-2701,64.0,54.0,69.0
2023,2022-2702,63.0,53.0,63.0
2023,2022-2703,79.0,73.0,90.0
2023,2022-2704,68.0,66.0,63.0
2023,2022-2705,60.0,,57.0
2023,2022-2706,65.0,62.0,60.0
2023,2022-2707,81.0,71.0,76.0
2023,2022-2708,74.0,71.0,70.0
2023,2022-2709,78.0,72.0,92.0
2023,2022-271,63.0,54.0,64.0
2023,2022-2710,61.0,55.0,68.0
2023,2022-2711,82.0,,77.0
2023,2022-2712,55.0,48.0,50.0
2023,2022-2713,65.0,55.0,72.0
2023,2022-2714,70.0,60.0,67.0
2023,2022-2715,62.0,,57.0
2023,2022-2716,94.0,86.0,89.0
2023,2022-2717,67.0,58.0,72.0
2023,2022-2718,67.0,,63.0
2023,2022-2719,65.0,63.0,60.0
2023,2022-272,69.0,68.0,64.0
2023,2022-2720,64.0,57.0,69.0
2023,2022-2721,61.0,53.0,69.0
2023,2022-2722,74.0,65.0,69.0
2023,2022-2723,60.0,54.0,55.0
2023,2022-2724,58.0,49.0,70.0
2023,2022-2725,75.0,73.0,70.0
2023,2022-2726,84.0,,79.0
2023,2022-2727,54.0,45.0,49.0
2023,2022-2728,66.0,65.0,78.0
2023,2022-2729,85.0,84.0,80.0
2023,2022-273,71.0,70.0,66.0
2023,2022-2730,81.0,71.0,78.0
2023,2022-2731,67.0,57.0,62.0
2023,2022-2732,94.0,86.0,89.0
2023,2022-2733,67.0,57.0,77.0
2023,2022-2734,77.0,71.0,84.0
2023,2022-2735,76.0,75.0,71.0
2023,2022-2736,55.0,52.0,66.0
2023,2022-2737,66.0,61.0,69.0
2023,2022-2738,79.0,78.0,79.0
2023,2022-2739,74.0,64.0,69.0
2023,2022-274,75.0,73.0,70.0
2023,2022-2740,73.0,,85.0
2023,2022-2741,72.0,68.0,67.0
2023,2022-2742,60.0,52.0,57.0
2023,2022-2743,78.0,70.0,73.0
2023,2022-2744,84.0,80.0,79.0
2023,2022-2745,73.0,68.0,68.0
2023,2022-2746,82.0,77.0,77.0
2023,2022-2747,49.0,40.0,54.0
2023,2022-2748,62.0,55.0,59.0
2023,2022-2749,66.0,60.0,74.0
2023,2022-275,67.0,57.0,64.0
2023,2022-2750,77.0,,72.0
2023,2022-2751,63.0,61.0,58.0
2023,2022-2752,59.0,57.0,54.0
