starting_year,weekday,level,amount
2023,Mo,Fr,15.91
2023,Fr,So,14.88
2023,Th,Ju,19.75
2023,We,Fr,10.95
2023,We,So,15.38
2023,We,Fr,4.19
2023,We,So,10.29
2023,Tu,Ju,17.65
2023,Sa,Fr,3.93
2023,We,Fr,13.36
2023,We,Fr,1.62
2023,Su,Fr,4.64
2023,Su,Fr,16.34
2023,We,So,5.96
2023,Mo,Fr,2.34
2023,Su,Fr,10.23
2023,We,Fr,16.08
2023,Fr,Fr,2.53
2023,Th,Fr,18.85
2023,We,So,10.84
2023,Th,Ju,31.22
2023,Th,Fr,14.94
2023,Tu,So,4.96
2023,Tu,Fr,16.46
2023,We,So,13.6
2023,We,Ju,13.7
2023,Tu,Fr,19.92
2023,We,So,10.56
2023,Fr,Fr,16.83
2023,Th,Ju,15.72
2023,Mo,Ju,13.69
2023,Tu,Ju,10.47
2023,Su,So,16.56
2023,Th,Se,5.18
2023,Fr,Fr,11.18
2023,Tu,Fr,0.01
2023,Th,Ju,17.04
2023,We,So,12.04
2023,Mo,Fr,14.18
2023,Tu,Ju,7.3
2023,Su,Fr,2.56
2023,Th,Fr,13.82
2023,Th,Ju,14.61
2023,Mo,Fr,10.4
2023,We,Ju,17.04
2023,Su,So,21.03
2023,Th,So,13.91
2023,We,So,25.36
2023,Tu,Ju,3.9
2023,Th,Fr,1.27
2023,Th,Fr,9.89
2023,We,Fr,2.44
2023,Tu,Fr,4.28
2023,We,Fr,7.51
2023,Th,Fr,11.31
2023,We,Fr,0.5
2023,Tu,So,14.3
2023,We,Fr,9.27
2023,Tu,Fr,5.49
2023,Th,Fr,4.47
2023,We,Fr,5.74
2023,Mo,Fr,3.42
2023,Th,Fr,15.46
2023,Th,Fr,14.54
2023,Th,So,8.04
2023,Tu,Fr,4.74
2023,Th,Fr,16.47
2023,Tu,So,11.81
2023,Mo,Se,7.48
2023,Tu,Se,30.38
2023,We,Fr,11.2
2023,We,Fr,4.81
2023,We,Fr,14.14
2023,Th,Fr,8.52
2023,We,Fr,19.73
2023,Fr,Fr,9.7
2023,Su,So,5.68
2023,Th,So,16.93
2023,Mo,Se,37.4
2023,Fr,Fr,1.93
2023,We,Fr,13.89
2023,Th,Fr,17.48
2023,We,So,10.62
2023,Th,Fr,18.0
2023,Th,Fr,7.26
2023,We,Fr,17.66
2023,Tu,Fr,0.4
2023,Tu,Fr,13.26
2023,Su,Ju,15.67
2023,Th,Ju,16.57
2023,Tu,Se,21.98
2023,Tu,Fr,18.31
2023,Mo,Se,8.45
2023,We,Fr,5.71
2023,Mo,Ju,20.28
2023,Th,Fr,3.21
2023,Fr,Fr,10.51
2023,Mo,So,17.36
2023,Mo,Fr,3.74
2023,Fr,Fr,11.58
2023,Mo,Fr,12.37
2023,Tu,So,5.18
2023,Su,Fr,12.62
2023,Fr,So,0.85
2023,Fr,Ju,20.1
2023,We,Ju,22.07
2023,We,Fr,3.06
2023,Tu,Fr,6.08
2023,We,Fr,14.22
2023,We,Se,29.94
2023,Tu,Fr,1.74
2023,Fr,Fr,17.43
2023,Mo,So,11.19
2023,We,Se,26.88
2023,Fr,Ju,27.89
2023,Th,Fr,6.67
2023,We,Ju,23.98
2023,We,Fr,17.87
2023,Su,Fr,8.89
2023,Tu,Se,3.01
2023,Fr,Fr,11.25
2023,We,So,21.93
2023,Mo,Fr,6.72
2023,Su,Fr,11.56
2023,Th,Fr,8.56
2023,We,Se,11.44
2023,Th,Fr,5.66
2023,Sa,Se,21.26
2023,We,So,11.08
2023,Mo,Fr,18.76
2023,We,Ju,6.9
2023,Th,So,18.04
2023,Tu,Ju,30.19
2023,Th,Se,29.8
2023,Su,Fr,4.26
2023,Th,So,6.19
2023,We,Fr,16.31
2023,We,Fr,13.8
2023,Mo,Fr,0.76
2023,Tu,So,17.79
2023,We,Fr,9.75
2023,Su,Ju,33.59
2023,Fr,So,5.25
2023,Tu,Fr,1.11
2023,Tu,Ju,20.82
2023,Mo,Se,4.43
2023,Mo,Fr,3.17
2023,Fr,Fr,9.1
2023,Tu,Fr,11.94
2023,Mo,Fr,1.12
2023,Sa,Fr,5.61
2023,Th,Se,9.6
2023,Fr,Fr,17.1
2023,We,So,23.86
2023,Mo,So,7.76
2023,Tu,Ju,22.53
2023,We,Se,41.77
2023,Su,Fr,3.75
2023,Tu,Fr,19.98
2023,Mo,Fr,4.28
2023,We,Fr,18.58
2023,Fr,Fr,3.18
2023,Tu,Fr,11.04
2023,Fr,Se,37.66
2023,Tu,Fr,3.39
2023,We,So,16.85
2023,Fr,Se,40.67
2023,We,So,12.32
2023,We,So,0.08
2023,Th,Fr,0.23
2023,Tu,Se,15.21
2023,We,Se,37.95
2023,Tu,Fr,16.27
2023,Mo,Fr,0.07
2023,Tu,Fr,1.03
2023,Th,So,4.96
2023,Th,Fr,12.37
2023,Tu,Fr,2.82
2023,Fr,Se,39.7
2023,We,Ju,12.74
2023,Tu,Se,29.85
2023,Tu,Fr,8.75
2023,Tu,Fr,8.72
2023,We,Fr,19.17
2023,Th,Ju,8.45
2023,We,Ju,27.63
2023,We,Fr,8.57
2023,Mo,Fr,19.78
2023,Mo,Fr,4.9
2023,Tu,Ju,16.41
2023,Th,Ju,4.29
2023,We,Fr,0.12
2023,Fr,So,20.62
2023,Th,Fr,10.01
2023,Th,Fr,14.98
2023,Th,Fr,3.6
2023,We,Fr,7.05
2023,Tu,Se,35.89
2023,We,So,24.64
2023,Th,Fr,18.35
2023,Su,Se,10.85
2023,We,Fr,7.16
2023,We,Fr,8.54
2023,Fr,Se,5.67
2023,We,Fr,6.59
2023,Tu,Fr,13.76
2023,We,Fr,13.34
2023,Mo,Fr,10.6
2023,Th,Fr,7.72
2023,Th,Ju,32.41
2023,Su,Ju,12.36
2023,Su,Fr,0.92
2023,Su,Fr,0.7
2023,We,So,16.96
2023,We,Fr,19.07
2023,Tu,Fr,15.7
2023,We,Fr,10.45
2023,Tu,Ju,3.83
2023,Tu,Ju,2.44
2023,Th,Ju,26.91
2023,Th,Ju,28.84
2023,Mo,Se,7.04
2023,Mo,Fr,13.83
2023,Mo,Fr,3.06
2023,Tu,Ju,21.08
2023,Th,Ju,14.35
2023,We,Se,25.01
2023,Th,Fr,12.2
2023,Mo,Fr,1.05
2023,We,So,19.43
2023,Fr,So,23.93
2023,Th,So,1.28
2023,Mo,Ju,19.24
2023,Mo,So,5.7
2023,Tu,Fr,9.3
2023,Th,So,22.54
2023,Tu,Fr,8.85
2023,Tu,So,17.52
2023,Th,So,25.84
2023,We,Fr,17.91
2023,Mo,Se,27.06
2023,We,Fr,2.53
2023,We,Fr,14.79
2023,We,So,16.51
2023,We,Ju,6.2
2023,Th,So,11.21
2023,We,So,19.01
2023,We,Fr,13.78
2023,Tu,Fr,0.19
2023,We,Fr,10.0
2023,We,Fr,4.61
2023,Tu,Se,10.07
2023,Tu,So,6.0
2023,We,Fr,5.15
2023,Tu,Ju,7.74
2023,Mo,Fr,18.46
2023,Fr,Fr,18.9
2023,We,Se,4.57
2023,We,Ju,20.45
2023,We,Ju,1.38
2023,Mo,Fr,8.06
2023,Mo,Fr,6.49
2023,Tu,Ju,10.05
2023,Th,So,19.36
2023,Fr,Ju,7.89
2023,Mo,So,4.39
2023,Mo,Fr,9.1
2023,Mo,Fr,1.63
2023,Mo,So,21.48
2023,Th,So,22.23
2023,Fr,Fr,10.36
2023,Tu,Fr,10.7
2023,Tu,Ju,13.27
2023,Sa,So,1.37
2023,Fr,So,6.73
2023,We,Ju,5.44
2023,Su,So,4.4
2023,We,Ju,10.7
2023,Mo,So,1.87
2023,Fr,Fr,12.28
2023,Fr,Fr,3.9
2023,Mo,Fr,1.54
2023,Tu,Fr,0.33
2023,Mo,Fr,17.97
2023,Th,Fr,0.83
2023,Tu,Fr,13.41
2023,Tu,Fr,3.45
2023,Th,So,21.22
2023,Su,Fr,12.79
2023,Su,Ju,10.37
2023,Sa,Fr,5.56
2023,Mo,Se,1.51
2023,We,Ju,7.37
2023,Th,So,25.29
2023,We,Ju,23.6
2023,Th,Fr,17.04
2023,Th,So,20.25
2023,Su,Fr,16.22
2023,We,Se,1.05
2023,Th,Fr,6.97
2023,We,So,11.6
2023,We,Fr,13.03
2023,We,Fr,2.5
2023,Tu,Fr,9.42
2023,We,Fr,15.81
2023,Mo,Fr,19.48
2023,Fr,So,5.28
2023,Mo,Fr,3.31
2023,Th,Fr,13.19
2023,We,So,10.94
2023,Fr,So,25.79
2023,Fr,So,11.28
2023,Mo,Fr,4.33
2023,Fr,So,25.35
2023,Tu,Fr,15.6
2023,Mo,Ju,7.96
2023,We,Fr,14.71
2023,Mo,Fr,11.46
2023,Th,So,6.43
2023,Th,Fr,13.39
2023,We,Ju,25.29
2023,Th,Fr,0.18
2023,Mo,Ju,2.82
2023,Fr,Fr,1.81
2023,Mo,So,15.53
2023,We,Fr,13.77
2023,Tu,Ju,11.18
2023,Tu,Fr,8.85
2023,We,Fr,1.28
2023,Fr,Fr,12.22
2023,Th,Ju,8.96
2023,We,Fr,3.43
2023,Mo,Fr,6.02
2023,Mo,Fr,19.34
2023,Su,So,10.56
2023,Tu,Fr,19.76
2023,We,Fr,2.4
2023,Sa,Fr,6.11
2023,Tu,Ju,2.86
2023,We,Fr,2.35
2023,We,Fr,12.69
2023,Mo,Fr,1.73
2023,Tu,Fr,13.5
2023,Tu,So,19.71
2023,Th,Fr,4.8
2023,Tu,So,5.57
2023,Su,Fr,5.45
2023,We,Fr,5.7
2023,Fr,Fr,8.53
2023,Fr,Fr,17.82
2023,Fr,Se,5.49
2023,Tu,Fr,5.95
2023,Fr,Fr,2.03
2023,Tu,Se,8.61
2023,Fr,Fr,14.78
2023,Th,Ju,25.26
2023,Th,Ju,1.57
2023,Tu,Se,6.89
2023,Tu,Fr,15.6
2023,Tu,Fr,4.9
2023,Fr,Ju,25.05
2023,Th,Fr,18.22
2023,Su,Fr,18.12
2023,Sa,So,12.76
2023,We,Fr,13.43
2023,Tu,So,16.77
2023,Fr,So,14.86
2023,Tu,Ju,28.04
2023,Mo,Fr,2.18
2023,Tu,Fr,16.74
2023,Sa,Fr,5.09
2023,Tu,Ju,18.71
2023,Sa,Fr,3.15
2023,We,Ju,0.47
2023,We,So,10.96
2023,Su,So,7.54
2023,Fr,So,1.65
2023,Mo,Ju,18.49
2023,Tu,Ju,25.71
2023,Th,Ju,33.76
2023,Mo,So,10.42
2023,Tu,Fr,4.65
2023,Tu,So,12.76
2023,Fr,Se,0.39
2023,We,Fr,13.36
2023,We,Fr,14.5
2023,Tu,Fr,6.51
2023,We,Ju,4.46
2023,We,Se,13.56
2023,Th,Fr,5.11
2023,Th,Fr,9.74
2023,Th,Fr,4.36
2023,Su,Fr,13.21
2023,Sa,Ju,32.35
2023,Th,Fr,0.81
2023,Tu,Fr,11.54
2023,Tu,Fr,14.76
2023,Mo,So,17.95
2023,We,So,14.37
2023,Fr,Fr,12.03
2023,Mo,Fr,9.75
2023,Tu,So,22.74
2023,We,So,6.0
2023,Fr,Fr,5.8
2023,Fr,Fr,8.06
2023,We,Ju,5.65
2023,Fr,Fr,15.52
2023,Th,Fr,19.13
2023,Mo,Fr,10.27
2023,Th,Ju,7.27
2023,Mo,Fr,10.53
2023,Th,Fr,7.95
2023,Tu,Fr,0.0
2023,Th,Fr,5.9
2023,Mo,Fr,3.75
2023,Tu,Ju,12.2
2023,Tu,Fr,9.65
2023,Th,Fr,18.62
2023,Mo,Ju,13.51
2023,Tu,Fr,14.3
2023,Mo,Fr,18.62
2023,Th,So,11.55
2023,We,Fr,3.86
2023,Fr,Ju,4.14
2023,Tu,Se,17.09
2023,Tu,Fr,10.04
2023,Sa,Ju,25.87
2023,Th,So,16.55
2023,Tu,Fr,19.89
2023,Tu,So,24.57
2023,Tu,Ju,25.5
2023,We,Se,27.45
2023,We,Se,8.05
2023,Mo,Fr,18.64
2023,Th,Fr,3.9
2023,Mo,Ju,28.78
2023,Mo,Fr,12.58
2023,Sa,So,9.37
2023,Fr,Fr,1.68
2023,Tu,Fr,12.35
2023,We,So,1.19
2023,Tu,So,11.83
2023,Su,So,1.47
2023,We,Se,14.37
2023,Mo,Ju,17.02
2023,Th,Se,15.27
2023,Th,Ju,29.21
2023,Tu,Fr,3.99
2023,Sa,Fr,3.43
2023,Mo,Fr,10.84
2023,Mo,Fr,16.18
2023,Fr,Fr,3.4
2023,Fr,Ju,5.13
2023,We,So,20.24
2023,We,Fr,16.48
2023,Tu,Fr,9.77
2023,Th,Ju,24.32
2023,Th,Fr,18.73
2023,Th,Fr,1.15
2023,We,Fr,19.62
2023,Th,Fr,5.56
2023,Tu,So,19.14
2023,Th,Fr,17.61
2023,Th,Se,20.86
2023,Tu,Fr,13.61
2023,We,Se,38.28
2023,Th,Fr,9.25
2023,Tu,Fr,0.79
2023,Sa,Fr,0.97
2023,Su,Ju,3.05
2023,Tu,Fr,16.35
2023,We,So,19.69
2023,Th,Ju,8.26
2023,We,Se,13.44
2023,Mo,Fr,4.46
2023,Mo,Fr,9.62
2023,Fr,So,16.4
2023,We,Se,3.12
2023,Tu,Fr,10.32
2023,Tu,Fr,8.72
2023,Su,Fr,13.73
2023,Mo,Ju,18.24
2023,We,Fr,1.29
2023,We,Ju,4.73
2023,Mo,Fr,3.8
2023,Fr,Fr,15.64
2023,Tu,Fr,7.39
2023,Th,So,22.54
2023,Su,Fr,16.46
2023,Mo,So,21.6
2023,Th,Fr,19.45
2023,Su,Fr,1.87
2023,Fr,Fr,8.3
2023,We,Se,38.85
2023,Mo,Ju,3.34
2023,Th,Fr,17.32
2023,Mo,Fr,16.28
2023,Mo,Fr,16.22
2023,Th,So,6.57
2023,Tu,Fr,9.09
2023,Th,Fr,1.47
2023,Mo,Fr,1.37
2023,We,Fr,13.94
2023,Su,Fr,0.81
2023,Fr,Ju,5.4
2023,Th,Fr,14.95
2023,We,So,1.38
2023,Tu,So,23.41
2023,Sa,Ju,16.46
2023,We,So,14.37
2023,We,Fr,14.68
2023,Tu,So,14.92
2023,Su,Fr,15.0
2023,Fr,Ju,3.74
2023,Tu,Fr,13.67
2023,Sa,Fr,0.78
2023,Mo,Fr,9.64
2023,Th,So,18.86
2023,We,Fr,10.26
2023,We,Fr,11.52
2023,Tu,So,10.35
2023,We,Fr,19.89
2023,Tu,Fr,1.15
2023,Th,So,19.19
2023,Mo,Fr,0.92
2023,We,So,25.89
2023,We,Ju,19.98
2023,Mo,So,17.95
2023,Su,So,24.46
2023,Su,Ju,14.01
2023,Th,So,4.69
2023,Fr,Ju,25.26
2023,Th,Se,15.1
2023,Th,Ju,15.6
2023,Mo,Ju,25.29
2023,Tu,Fr,17.71
2023,Su,So,7.33
2023,Th,So,21.07
2023,We,Fr,19.55
2023,We,Fr,9.69
2023,Th,Ju,17.76
2023,Tu,So,12.04
2023,Fr,So,3.73
2023,We,So,20.08
2023,We,Fr,4.03
2023,We,Fr,9.79
2023,Tu,Ju,12.66
2023,We,Se,10.01
2023,Mo,So,24.22
2023,Th,Ju,28.98
2023,Th,Ju,18.0
2023,Fr,Fr,12.51
2023,Mo,Ju,18.61
2023,Su,Fr,2.49
2023,Mo,Se,39.44
2023,Fr,Ju,11.44
2023,We,Fr,15.1
2023,Th,Se,5.69
2023,Th,Fr,3.02
2023,Tu,Se,5.52
2023,We,Se,10.22
2023,We,Fr,15.33
2023,Th,Fr,17.33
2023,Fr,Fr,6.89
2023,Th,Ju,13.99
2023,Tu,Fr,8.98
2023,Sa,Se,35.69
2023,Th,Fr,3.98
2023,Tu,Se,26.42
2023,We,Fr,10.52
2023,Mo,Ju,16.36
2023,Th,Fr,3.73
2023,Th,Se,25.73
2023,Mo,Ju,31.34
2023,Tu,Fr,17.71
2023,Tu,Fr,19.35
2023,Mo,Fr,1.45
2023,We,So,8.98
2023,Th,Fr,16.14
2023,Mo,Ju,31.01
2023,We,Fr,3.24
2023,Fr,Fr,4.18
2023,We,So,17.32
2023,Mo,Ju,25.02
2023,Th,Fr,6.89
2023,Tu,Fr,0.43
2023,We,Ju,31.7
2023,Mo,Fr,16.08
2023,We,Fr,10.94
2023,Tu,Ju,13.85
2023,Su,Fr,3.54
2023,Tu,So,0.78
2023,Tu,Fr,17.49
2023,Mo,Se,2.37
2023,Tu,Fr,15.81
2023,Su,Fr,16.93
2023,We,Ju,9.03
2023,Th,Ju,31.05
2023,Mo,Fr,16.38
2023,Th,Fr,1.38
2023,Mo,So,10.19
2023,We,Se,18.97
2023,We,Fr,0.77
2023,Tu,So,22.46
2023,Tu,Fr,16.25
2023,Tu,Ju,1.97
2023,We,Fr,8.49
2023,Sa,Ju,11.46
2023,Mo,Fr,1.14
2023,Tu,Ju,1.4
2023,We,So,25.14
2023,Mo,Fr,8.23
2023,We,Fr,6.56
2023,Th,Fr,19.57
2023,We,Fr,15.0
2023,We,Fr,13.47
2023,Mo,Fr,10.52
2023,We,Ju,20.04
2023,Fr,Se,32.38
2023,Su,Fr,11.9
2023,Tu,Fr,5.39
2023,Fr,Se,34.11
2023,We,Ju,17.77
2023,Th,Fr,12.81
2023,We,So,15.4
2023,We,Se,14.61
2023,Tu,Se,29.48
2023,We,So,18.85
2023,Th,Fr,11.62
2023,Fr,Fr,4.51
2023,Mo,Fr,15.86
2023,Tu,Ju,21.68
2023,Tu,Se,17.44
2023,Fr,Ju,29.78
2023,Fr,Ju,31.49
2023,Th,Ju,31.33
2023,Mo,Fr,4.43
2023,Mo,Fr,18.1
2023,Th,Fr,1.22
2023,Fr,Fr,14.64
2023,Tu,Fr,13.96
2023,Mo,Fr,12.9
2023,Th,Fr,3.03
2023,Su,Fr,9.22
2023,We,Fr,15.36
2023,We,Fr,16.55
2023,Mo,Fr,9.54
2023,We,So,24.33
2023,We,Ju,30.65
2023,Tu,Se,9.41
2023,Mo,Fr,15.25
2023,We,Fr,13.5
2023,We,Se,36.65
2023,Th,So,21.04
2023,Tu,So,1.22
2023,We,Fr,5.03
2023,Th,Fr,12.83
2023,We,Fr,8.68
2023,Tu,Se,4.83
2023,We,Ju,20.5
2023,Th,So,8.69
2023,We,Fr,12.44
2023,Tu,Se,35.1
2023,Th,So,12.15
2023,Mo,So,11.42
2023,Tu,So,15.41
2023,Mo,So,12.59
2023,Tu,So,3.57
2023,Tu,So,16.63
2023,Th,So,16.77
2023,We,Fr,19.46
2023,Fr,Se,37.15
2023,Su,Fr,11.67
2023,Tu,Fr,13.55
2023,We,Se,32.1
2023,Fr,Fr,9.65
2023,Fr,So,25.59
2023,Th,So,3.19
2023,Su,Fr,19.64
2023,Tu,Ju,4.63
2023,Mo,Fr,9.53
2023,Mo,Ju,23.0
2023,Mo,So,15.52
2023,Sa,Ju,28.69
2023,Fr,So,17.16
2023,Th,So,12.28
2023,Fr,Fr,7.52
2023,Th,Fr,5.85
2023,We,Fr,4.67
2023,We,So,0.4
2023,Tu,So,9.2
2023,We,Fr,8.25
2023,Th,So,20.57
2023,We,So,17.54
2023,Tu,Fr,10.85
2023,Th,Fr,9.7
2023,Tu,Se,16.11
2023,We,Fr,3.36
2023,Th,Ju,6.88
2023,Mo,Fr,5.79
2023,We,Se,25.52
2023,Tu,Ju,2.6
2023,Tu,So,16.28
2023,Sa,So,18.15
2023,Mo,So,21.11
2023,Mo,Ju,3.97
2023,We,Fr,4.67
2023,Tu,Se,18.19
2023,Su,Fr,5.8
2023,We,Ju,25.2
2023,Fr,Fr,12.34
2023,Th,Fr,2.7
2023,We,Fr,10.22
2023,Mo,Fr,0.53
2023,Th,Fr,5.52
2023,We,Ju,33.98
2023,Th,Fr,3.69
2023,We,Fr,7.77
2023,We,Fr,11.63
2023,Th,Fr,19.06
2023,Tu,Fr,14.31
2023,Mo,Fr,16.2
2023,Mo,Fr,11.83
2023,Tu,Fr,5.64
2023,Tu,Fr,4.08
2023,Tu,Fr,13.3
2023,Mo,Fr,10.78
2023,Tu,Fr,14.99
2023,Su,Fr,12.8
2023,Th,Ju,17.65
2023,Fr,Fr,8.95
2023,Th,Fr,16.1
2023,Mo,Ju,28.27
2023,We,Fr,5.42
2023,We,So,6.74
2023,Tu,Se,38.49
2023,Th,So,11.34
2023,Tu,Fr,11.52
2023,We,Fr,1.72
2023,We,Fr,15.08
2023,Th,Fr,13.48
2023,Th,Fr,11.06
2023,Mo,Fr,6.72
2023,Th,Fr,15.03
2023,We,So,12.0
2023,Th,Fr,9.24
2023,We,Se,31.31
2023,Fr,So,10.4
2023,Sa,Fr,7.94
2023,Th,Ju,11.83
2023,Sa,Ju,18.31
2023,Th,Fr,18.76
2023,We,Fr,17.64
2023,Mo,Ju,15.36
2023,We,Fr,11.91
2023,We,Fr,16.94
2023,Fr,So,14.68
2023,Mo,Ju,27.5
2023,Th,Fr,0.59
2023,Mo,So,5.2
2023,Mo,Se,41.6
2023,Th,Fr,6.63
2023,Mo,Fr,4.57
2023,Tu,Fr,19.95
2023,We,Fr,4.01
2023,Mo,So,19.9
2023,Fr,Se,37.82
2023,Tu,Fr,4.44
2023,Tu,Fr,1.33
2023,Mo,Fr,19.39
2023,Th,Fr,16.48
2023,Th,Fr,16.9
2023,Th,Ju,33.97
2023,Tu,Fr,18.39
2023,Tu,Fr,8.26
2023,We,Fr,15.35
2023,Th,Fr,9.46
2023,Fr,Ju,32.73
2023,Su,Ju,32.35
2023,Th,Ju,16.63
2023,Mo,Fr,12.4
2023,Mo,Fr,16.17
2023,Tu,Fr,14.76
2023,Th,Ju,12.33
2023,Mo,Ju,12.73
2023,Mo,Se,27.81
2023,Tu,Fr,0.63
2023,Tu,Fr,8.65
2023,Th,Fr,2.66
2023,Tu,Fr,11.14
2023,We,So,20.82
2023,Mo,Fr,6.73
2023,Mo,Fr,2.29
2023,We,Fr,16.76
2023,Sa,So,19.18
2023,Su,Fr,4.63
2023,Tu,Fr,4.46
2023,We,Fr,13.35
2023,Tu,Fr,12.73
2023,Mo,Fr,17.39
2023,Tu,Fr,18.87
2023,Th,Fr,8.01
2023,Th,Fr,16.24
2023,Tu,Fr,2.88
2023,Su,Fr,9.6
2023,Su,Fr,7.82
2023,Fr,So,18.74
2023,Fr,Fr,14.09
2023,Tu,Fr,7.57
2023,Th,Ju,3.96
2023,We,Fr,12.69
2023,We,So,17.32
2023,Tu,So,5.29
2023,Th,Fr,9.08
2023,We,Fr,12.4
2023,Mo,Fr,15.67
2023,We,Ju,30.73
2023,Mo,Ju,11.28
2023,We,Ju,9.69
2023,Th,So,17.82
2023,Th,Fr,18.36
2023,Mo,Fr,13.11
2023,Tu,So,10.67
2023,Th,Ju,12.23
2023,Fr,Fr,18.18
2023,Mo,Fr,13.34
2023,Th,Fr,8.06
2023,Th,Fr,11.73
2023,Th,Fr,15.3
2023,Sa,Fr,6.97
2023,Th,Ju,29.64
2023,Tu,Fr,17.71
2023,Tu,Fr,3.57
2023,Th,So,13.6
2023,We,Fr,14.84
2023,Th,Fr,16.06
2023,Sa,Fr,10.26
2023,Mo,So,15.55
2023,Th,Fr,10.79
2023,Mo,Se,27.15
2023,Tu,Fr,4.45
2023,We,Ju,13.85
2023,Th,Ju,32.65
2023,Fr,Fr,15.73
2023,Tu,Fr,0.87
2023,Th,Fr,12.38
2023,We,Ju,22.0
2023,Fr,Fr,14.38
2023,Th,Fr,11.21
2023,Mo,Se,4.6
2023,Fr,Ju,7.68
2023,Tu,Ju,27.4
2023,We,Se,16.31
2023,Tu,Ju,0.08
2023,We,Se,41.87
2023,Th,Se,13.13
2023,Tu,Se,29.33
2023,We,So,24.24
2023,Th,Fr,13.47
2023,Tu,So,14.5
2023,Tu,Fr,5.91
2023,Tu,Fr,14.46
2023,Mo,Fr,0.21
2023,We,Fr,9.2
2023,We,Fr,3.55
2023,Mo,Fr,1.61
2023,We,So,3.39
2023,We,Fr,13.29
2023,Tu,Fr,3.95
2023,Tu,Fr,15.94
2023,We,Fr,5.27
2023,Fr,Fr,4.83
2023,We,So,24.8
2023,We,So,6.55
2023,Fr,Fr,18.25
2023,We,Fr,3.28
2023,Tu,Fr,14.65
2023,Th,Fr,7.32
2023,We,So,4.26
2023,Th,Fr,14.59
2023,We,Ju,14.3
2023,Tu,So,18.02
2023,Tu,Fr,1.51
2023,We,Fr,17.62
2023,Su,Fr,19.44
2023,Fr,So,7.42
2023,Mo,Ju,15.58
2023,Tu,Ju,31.26
2023,Mo,Fr,8.98
2023,Mo,Fr,3.58
2023,Sa,Fr,8.72
2023,Tu,Fr,15.32
2023,Tu,Ju,24.67
2023,Tu,Ju,7.31
2023,Tu,Fr,3.27
2023,Su,Fr,2.47
2023,Th,Se,14.69
2023,Fr,Fr,1.03
2023,We,So,2.35
2023,We,Fr,6.29
2023,Fr,Ju,22.93
2023,Tu,Fr,3.95
2023,Fr,Ju,24.52
2023,Su,Fr,6.57
2023,Mo,So,11.28
2023,Tu,So,1.91
2023,Mo,Se,28.99
2023,Fr,Fr,11.22
2023,We,Fr,9.0
2023,Tu,So,0.48
2023,Tu,So,21.48
2023,We,Se,19.95
2023,We,So,22.45
2023,Tu,Fr,19.9
2023,Mo,So,7.63
2023,Mo,Fr,5.5
2023,Th,So,14.7
2023,Sa,So,5.1
2023,Sa,Fr,7.13
2023,Tu,Ju,25.19
2023,Tu,Fr,18.06
2023,Mo,Fr,13.72
2023,We,So,7.26
2023,Mo,Fr,14.1
2023,We,Fr,13.63
2023,We,Fr,3.8
2023,Tu,So,5.39
2023,Mo,Fr,5.1
2023,Mo,So,2.02
2023,Mo,Fr,18.58
2023,Th,Fr,18.31
2023,Mo,So,10.43
2023,Mo,So,6.96
2023,We,So,22.58
2023,Mo,Fr,5.81
2023,Sa,Ju,8.37
2023,We,Fr,12.61
2023,We,Fr,14.53
2023,Th,Ju,2.58
2023,Th,Fr,18.48
2023,Sa,So,15.45
2023,Mo,Se,39.06
2023,We,Fr,3.3
2023,Th,So,20.15
2023,We,Fr,0.26
2023,Fr,Fr,18.67
2023,Fr,Se,0.53
2023,Su,Fr,2.17
2023,Mo,Fr,17.71
2023,We,So,19.54
2023,Th,Fr,1.36
2023,We,Se,26.54
2023,Su,Fr,3.43
2023,Mo,Fr,4.46
2023,Tu,Ju,24.16
2023,Mo,So,24.13
2023,We,Se,12.21
2023,Sa,So,8.99
2023,Tu,Fr,12.81
2023,Fr,Se,16.44
2023,Tu,Fr,15.11
2023,We,So,1.58
2023,Tu,Fr,2.98
2023,Th,So,4.78
2023,Th,Fr,2.27
2023,We,Fr,3.75
2023,Fr,So,21.72
2023,Tu,Fr,8.12
2023,We,Ju,7.52
2023,We,Fr,16.99
2023,Mo,Fr,19.48
2023,We,Fr,6.91
2023,Mo,Fr,16.09
2023,Fr,Fr,15.77
2023,Su,Fr,7.71
2023,Th,So,17.87
2023,Th,So,8.56
2023,Mo,Fr,7.3
2023,We,Ju,10.38
2023,Mo,Fr,5.98
2023,Tu,Fr,4.96
2023,Fr,So,25.97
2023,Th,So,12.61
2023,Tu,Ju,4.6
2023,Th,Fr,10.74
2023,We,Fr,8.8
2023,Fr,Ju,1.76
2023,We,Se,19.43
2023,We,Fr,1.78
2023,Sa,Fr,1.21
2023,Fr,Fr,3.68
2023,Su,Ju,32.3
2023,Th,Se,7.09
2023,Mo,So,3.61
2023,Mo,Fr,9.15
2023,We,Fr,18.28
2023,Th,Fr,19.97
2023,We,So,22.65
2023,Tu,Fr,0.17
2023,We,Fr,4.5
2023,We,Fr,13.21
2023,Mo,Fr,3.72
2023,Th,Fr,1.19
2023,We,Fr,6.08
2023,Fr,Fr,13.71
2023,We,So,13.46
2023,We,Se,36.86
2023,Tu,So,16.04
2023,Th,Fr,16.36
2023,Tu,Ju,0.34
2023,Th,Fr,17.12
2023,Tu,Fr,10.97
2023,Su,Fr,7.3
2023,Th,Fr,10.29
2023,Tu,Fr,6.51
